SourcePath,Filename,Bytes,SHA256,Classification,MatchingStagedArtifact,RecommendedAction,Notes
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os1\validering\validering\svar_S2.md,svar_S2.md,61144,8bc926661dbf0a8f16937e5671bb674ba64bae66ce76d570b75ab7e32ad07e80,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os1\validering\validering\svar_S3.md,svar_S3.md,54281,ed3ac19db15e62d97b2e7217bd3945deaa5046ec27cc1372e4dac503c586c8f9,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os1\validering\validering\svar_S4_MED_001-010_manuell.md,svar_S4_MED_001-010_manuell.md,17736,49b5887884774035583bb37b24cf585425fbfcbb35872c900ab829a7fdcd8a10,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os1\validering\validering\svar_S4_UTAN_011-020.md,svar_S4_UTAN_011-020.md,38407,cdd9a65091b127a3b8f7a49b1597aa7798eb3945e7512dc2c8568989dd33c61e,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os1\validering\Valideringsplan_v1.md,Valideringsplan_v1.md,8007,1aab095f8437b448de51a923ec926a9b5ede3a56b13f3b9337ddcda6df191cd5,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os1\Workflow_Templates.md,Workflow_Templates.md,5503,f76fba3cbf8a971e784157c0e63421399755448b7be3a8179e1bc99d67b66048,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\.gitattributes,.gitattributes,85,63a913d57502f5fa993c7cab97e68a56bf5cfa63de45040665182579fb3c22ee,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\.gitignore,.gitignore,41,51ec42a2004d722be52cb598c29bc042ade504ad6ca3599a7ae95026d5d5248e,DUPLICATE_NAME_DIFFERENT_HASH,.gitignore,Stop automatic consolidation for this artifact; same filename has different staged hash.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\classifier_provenance.json,classifier_provenance.json,2120,509151cf6839f4fb4ebd5c711d9918e99f65488c8211fbd4b396140dbaa38dc2,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\control_1.json,control_1.json,846,e0bfe34b40986899eeb768a3cd8c1cd7204604a544ea2779d399f4438740645f,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\01.json,01.json,20975,476948dfcdb0c6516aa11e107b2a719e50a71339145b13d2e733ecf753511a8f,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\02.json,02.json,32730,94b101d7fa50dc5b3377ce3169e36f5ff83e56fea02752cf20b75f685e6462ed,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\03.json,03.json,51526,122da04df801301d6f494202ff6cf41a75bcd55c221851aa14bf7df4ebb7646d,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\04.json,04.json,21313,9c347c93d4d82bf6a959dc9b399ef4ccec60392fe56e19092eb677ffece1bf79,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\05.json,05.json,53529,9c6fea4ff2751da662fed87d2231f1d5d0af965dd353d40a271964f624833ca8,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\06.json,06.json,85641,042ccdbc22f9a097af6d9a219bf8279d57fc1a3a69888e61945eefa8a77f16c0,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\07.json,07.json,61551,2fbc53fac2c898099b4b50a1729f3f3886443f1ffba5c42597d9f7b383d89519,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\08.json,08.json,85659,dc48a56baa300276bd9a71026150c66a449d84832a6a1e37a3a364c5acf8601a,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\09.json,09.json,21996,320bec0d6caec9ffb07eb329d8cff57084dda102ebfd7c29762395132df0d197,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\10.json,10.json,25762,2317793f5289a73dd645a1517b065b76ddd535f7dcffcba900a7a89710a95f3d,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage\11.json,11.json,48417,3d97e338fdba1ea72d2b681aabf4712c7637561cc65d7a6be5a1c06a98bd5ad6,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\lineage_index.json,lineage_index.json,1195,1d58e6f36f8ffba76b9f92afdeace5d096915b0d62d051eef588194bc4fdc718,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\negative_tests.json,negative_tests.json,4506,62664562d21bf3dd251c1e832fff3f3687fd63742859d936896b0a1825307767,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E001.json,E001.json,8591,76e288f0b2d5abf97693d01460f0a6b309ef232de70ac2ee74cd0065e82effcd,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E002.json,E002.json,9011,9a3149c71969051040b49a1e63d62aac837e9838c85a684575c825769be72c68,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E003.json,E003.json,8591,6bbc70b0744c61802af6fbf4ef57b561ab925198d15cb189b52c18f6b38b27d1,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E004.json,E004.json,9011,c50f788e809300bf68ed4fada611aab952007acbed3b7d4576fabdf5c2e838fa,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E005.json,E005.json,9011,0e2be72c9c1ff4d615e1fa914d5f8d1217785b10b16abff61acfb15f2e22d324,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E006.json,E006.json,8591,42a1cd6413fdc2c3e6d4831ee1ed8fe298748da1e1a9471ab412442982c5ab19,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E007.json,E007.json,8591,50d608ab21ae94b102c5c7d5b0faf2607e74767e73ffc055c9fc39b863660ede,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E008.json,E008.json,8591,f3bc52e9dbb3fb9040ed17b0ed1ff79029e43bc9a1a5a5cc228fb3efdcc06ed6,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E009.json,E009.json,8591,99e549903f778e13a626ec2b0735ad85f53d523f486e7c5431f56487ee3ac70a,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E010.json,E010.json,8592,0176448b5109e24bcda6ab692da9e10f96accd6f114d8878fd860d128f73e00d,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E011.json,E011.json,8592,5403a0995b78bc759173b80ce3ab67d8ec51470f9ed07f8c7b9b5186f8afa125,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E012.json,E012.json,8592,e931507146ee258e93d2a13017fb3e8d6292de78b80e20c43f081faac46b96dd,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E013.json,E013.json,8592,4952d46ffea3f6c396fdb0745173e811a5762a01fcddb75b99f5fa7cdef2d2c6,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E014.json,E014.json,8592,be460fab4f8410624deef419c63d4b493c44134f2d660b3b0c5261c7ef821590,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E015.json,E015.json,8592,269cc921945daed75bdd141a8d74bea61c4f941fa66fe3edade41dca5fca6e4b,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E016.json,E016.json,9012,4674bab334f52c38a5119be191f4c2a0264e86cb65c5d3c4f15af313cd8f542e,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E017.json,E017.json,8592,df93eeca42d2a7d3a1cda90793b30dd4095a7bd4a896c1f1eef1294a592b30a5,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E018.json,E018.json,8592,bbebd9ad48cb68b5c9aa7da1b196db4e012819191699b0aed5c403594cc03d85,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E019.json,E019.json,8592,cd71abccf350c215b942cc45417507278eb972f1e66a43ee6c82a3e10c62ec64,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CLAIM-BOUNDARY-P001-V03-LIVE-001\E020.json,E020.json,8592,e6c54523dc725e5ee176adf53a83b39bae493d8642bf4dd8316fb95c4c9a8bb7,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CROSS-DAY-P001-001\A001.json,A001.json,8947,e00157abd6e3f98e2d5b48fce8eaa7831e765a50ae66621f98d34519785ed3df,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CROSS-DAY-P001-001\A002.json,A002.json,8527,2d10b4361b5d63368318fab9f88fc3fa3075004a930e147f62235f24dd908849,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CROSS-DAY-P001-001\A003.json,A003.json,8527,da20e94037d01b4d072c309401e8395461b9ef5911953b9e34f1f780e78c3d31,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CROSS-DAY-P001-001\A004.json,A004.json,8527,9cef17d6b47fc55fdd47a94ce9c9c849def56a88ee27381ddb5292ee3804abfa,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CROSS-DAY-P001-001\A005.json,A005.json,8527,cc8066ead925106f480a16572fe2a6f781c1cc15d3e53253250c308e870c8397,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
C:\Users\<LOCAL_USER>\Documents\GitHub\ai-council-os\artifacts\task1\TASK1-001\observations\CROSS-DAY-P001-001\A006.json,A006.json,8527,040dacee058d9815b8dcad6ef2d04239cbbc3a7493266df38ea500a9f3b8a3b2,POSSIBLE_OLDER_OR_SUPERSEDED_VERSION,,Preserve at original path; do not copy without provenance review.,Filename/path or bounded text scan matched AICOS research terms.
